lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/682663e8ff744514397d045a52599ce8.pdf,682663e8ff744514397d045a52599ce8.pdf,3,15,The layer-resolved LDOS alongthetransportdirectionsuggeststhattheKV Se O 2 2 calculated spin-resolved Fermi surfaces manifest strong electrodes exhibit strongly spin-polarized metallic states anisotropy.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/682663e8ff744514397d045a52599ce8.pdf,682663e8ff744514397d045a52599ce8.pdf,3,31,TMR ratio is evaluated using the standard definition: This is in agreement with quantum tunneling.,code_compliance,neutral,low,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,1,4,"Graphical Abstract ComprehensiveBioImagingStudyoftheRedPermanentMarkerInk:Re-purposing for Cells Imaging Including Cytoplasmic Membrane Visualization and Compar- ison with Rhodamine 6G, Deep Red Cell Mask, and DiBAC AnnaA.Abelit,NataliaA.Boitsova,LiudmilaE.Yakovleva,AntonA.Kornev,DaniilD.Stupin",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,2,4,"Highlights ComprehensiveBioImagingStudyoftheRedPermanentMarkerInk:Re-purposing for Cells Imaging Including Cytoplasmic Membrane Visualization and Compar- ison with Rhodamine 6G, Deep Red Cell Mask, and DiBAC AnnaA.Abelit,NataliaA.Boitsova,LiudmilaE.Yakovleva,AntonA.Kornev,DaniilD.Stupin • Aprotocolforhigh-resolutionvitalstainingofthecellsusinganinexpensivedyebasedonpermanentmarkerinkis proposed.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,2,5,"• The absorption, emission and Raman spectra of the proposed dye are presented, and a direct comparison with commercialdyesRhodamine6G,DiBACandDeepRedCellMaskdyeismade.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,3,4,"Comprehensive BioImaging Study of the Red Permanent Marker Ink: Re-purposing for Cells Imaging Including Cytoplasmic Membrane Visualization and Comparison with Rhodamine 6G, Deep Red Cell Mask, and DiBAC⋆ AnnaA.Abelita,∗,1, NataliaA.Boitsovaa, LiudmilaE.Yakovlevaa, AntonA.Korneva and DaniilD.Stupina aBioElectronicsLaboratory,AlferovUniversity,8/3Khlopinastreet,SaintPetersburg,194021,Russia ARTICLE INFO ABSTRACT Keywords: Inthispaper,weaimtopresentanewintravitalcellsvisualizationmethod,whichisbasedonuse Cellmembranevitalstaining of a dye called ABDS (“A Beautiful dye for staining”), which can be prepared using a marker Biosensing penandisusefulforeukaryoticcellresearch.Usingawiderangeofinstruments,includingoptical Z-stacking measurements,microscopystudiesandwetbiologytechniques,wehaveshownthatABDSisclose Rhodanime6G bypropertiestoRhodamine6Gdye(R6G),whichiswellknownasendoplasmicreticulumstainer.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,6a871ff39f5685deccd292ac22036e24c26690d1b027df202840126acb04fd56.pdf,3,5,"Confocalmicroscopy However,bythecarefulexaminationoftheABDSandR6Gimages(ABDS/R6G),wehaveprovedfor Markerink thefirsttimethatthesedyesalsostainthecytoplasmicmembranes.Thesignificantcontrastbetween ABDS/R6Gsignalfromcellmembraneandendoplasmicreticulumallowsthemtobedistinguished inthefluorescencephotographs.OtherimportantpropertiesofABDSareitsavailability,simplicity inmanufacturing,safetyforlivingcells𝑖𝑛𝑣𝑖𝑡𝑟𝑜,andbrightstablefluorescence,whichincontrastto commercialdyelikeDiBACallowsustostudycellsinspaceandtimewithhighdetalization.The paperincludesamethodforpreparingABDS,adatasetwithitscharacteristics,comparisonwith othercommercialdyes,aswellasexamplesofABDSusageincellsresearch.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,1,3,"Here we show that lath growth is driven by diffusion- enabled, non-conservative reorganization of closed interfacial dislocation networks coupled to nanoscale growth ledges.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,1,4,Phase-field-crystal simulations of a model face- centred cubic/body-centred cubic transformation reveal strongly anisotropic kinetics: 1,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,2,2,"O-lattice analysis predicts the defect network, explains the anisotropy through misfit-localization geometry, and shows how the same dislocation motion accommodates transformation strain.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,2,6,"In technologically important systems— including steels, Ti alloys, and Zr alloys—precipitates are commonly bounded by semicoherent interfaces: lattice misfit is accommodated by dense arrays and networks of interfacial dislocations3-9.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,2,7,"Because these dislocations must move and reorganize as the interface advances, semicoherent interface migration is inherently defect-mediated and frequently produces highly anisotropic growth, such as rapid lengthening but slow thickening10 that culminates in plate-, needle- or lath-like (Widmanstätten-type) morphologies11.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,3,2,"In particular, the defect process that links interfacial dislocations, growth ledges and sustained interface migration has remained unresolved.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,3,4,"Many precipitates develop a long axis lying within dominant facets—typically a habit plane and one or more side facets3-6, 8, 14-16—where misfit is accommodated by periodic arrays of interfacial dislocations.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,3,8,Direct time-resolved evidence capturing how ledges migrate while coupled to dense interfacial dislocation structures in three dimensions (3D) remains limited.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/6bd34f607368b8be9c352d48de85ce3f.pdf,6bd34f607368b8be9c352d48de85ce3f.pdf,3,10,"Several works have further suggested that ledge-mediated migration may involve non-conservative defect processes6, 20, 23, but how such processes operate at semicoherent precipitate interfaces, how they couple to interfacial dislocation motion, and how they accommodate transformation strain during sustained growth are still poorly understood.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,1,4,"Arachidonic acid availability controls neutrophil swarm initiation and scaling EvelynD.Strickland 1,2,3,RosheniKandaswamy 1,2,PatrickJ.Zager 1,2,HenrydeBelly 1,2,4,TashaK.Phillips 5,6,Alex Hopke 5,6,andOrionD.Weiner 1,2 1CardiovascularResearchInstitute,UniversityofCaliforniaSanFrancisco,SanFrancisco,CA,USA;2DepartmentofBiochemistryandBiophysics, UniversityofCaliforniaSanFrancisco,SanFrancisco,CA,USA;3Currentaffiliation:ImmunologyProgram,MemorialSloanKetteringCancerCenter, NewYork,NYUSA;4Currentaffiliation:Children’sMedicalCenterResearchInstitute,UniversityofTexasSouthwesternMedicalCenter,Dallas,TX, USA;5DepartmentofBiomedicalSciences,EastTennesseeStateUniversityQuillenCollegeofMedicine,POBox70577,JohnsonCity,TN37614, USA;6CenterofExcellenceinInflammation,InfectiousDiseaseandImmunity,EastTennesseeStateUniversity,POBox70422,JohnsonCity,TN 37614,USA Neutrophils are first responders of the vertebrate im- ing emerges from local interactions that give rise to co- mune system.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,1,9,"Here intravital mouse infection/sterile injury[4, 9–16], zebrafish we define key roles for the mechanosensitive phos- sterileinjury/infection[6,17,18],mouse/humanexvivo in- pholipase cPLA and its product, arachidonic acid fection[5,8,19–23],andhumantissuesamples[24,25].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,1,13,This co-requirement for both chemical to contain expanding infections and clear damaged tis- and physical features of pathogens may explain how sue while also limiting collateral damage from their in- neutrophils restrict swarming to insults that require flux and release of cytotoxic agents[26–28].,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,1,19,"Because calcium influx, nuclear deformation, Arachidonicacid(AA)isthelimitingprecursorforthepro- and cPLA -mediated AA generation are also features 2 duction of the key swarming signal LTB .",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,1,22,"During tissue injury, AA is generated by ep- chemotaxis|collectivemigration|biologicalself-organization|neu- trophilswarming|arachidonicacid|mechanosensing|cPLA2 ithelialcellsasinjury-inducednuclearswellingandcalcium influx activate the mechanosensitive cytosolic phospholi- Correspondence:orion.weiner@ucsf.edu pase A2 (cPLA )[35–38].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,1,25,"Initial inflam- In contrast to injury-mediated arachidonic acid produc- mation cues are limited in range and often cannot di- tion, where hypotonic swelling of epithelial nuclei con- rectlyrecruitsufficientneutrophilsforpathogensequestra- trols cPLA activation, we hypothesized that distinct me- 2 tion and tissue repair.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,2,10,"In parallel, we manipulate the We hypothesized that neutrophil stretching on yeast tar- levelsandspatialdynamicsofarachidonicacidtodemon- gets generates the calcium influx and nuclear mechani- strate its central role in swarm initiation and scaling.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,3,5,Primaryhumanneutrophilsareisolatedfrombloodandaddedtosubstratescontainingpatterned‘targets’of heat-killedCandidaAlbicansyeast.Neutrophilsspreadalongtheyeasttargetsandinitiatepropagatingself-generatedwavesofLTB4chemoattractantthatrecruitadditional neutrophilstothetargets(neutrophilswarming).CellsarelabeledwithCalBryte520AMtoassaycalciuminflux.(B)Swarminitiationphases:cellsexhibitcalciumfluxupon engagementofyeasttargetorwhenreceivingsolubleLTB4cuefromadjacentneutrophilsduringswarmingwaves.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,707b52cf1b4bb2a87b6a195142739f464c8387c1d074cb1b74a4dd09fa68df80.pdf,3,10,"We have previously established that this long axis measurement on clusters is also likely an un- rapidactivitywaveisconsistentwithaself-generatedLTB derestimation,ascellsspreadinmultipledirectionsacross 4 relay,inwhichactivatedcellstriggertheirneighborstogen- clusters,asopposedtolinearlyalongasinglehypha(Fig- eratearapid, self-amplifyingwaveofchemoattractant[8].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/737761c14f72147728ac9897f7270e6e.pdf,737761c14f72147728ac9897f7270e6e.pdf,1,14,"When the magnetizationisoff-plane,intrinsicspinorbitcouplingingrapheneopensupatopologicalgapthat, despite being very small, leads to a quantized Hall conductance in the tens of mK range.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
