event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
b2fb3f4ea02fa240,efficacy_result,unknown,low,"In non-phosphorylated state these RabGAPs keep Rab-GTPases associated with GLUT4 translocation in an inactive state, and this function is lost upon contraction- stimulation, leading to a de-inhibition",+0.0,+0.0
66158ab6501d3370,decision_point,unknown,low,"Subsequently, PI4P will auto- mentioned above, 14-3-3 induces a molecular re-arrangement within matically and rapidly partition into the endosomal membranes, and kinases which apparently leads to thei",+0.0,+0.0
34ffc19c2beec09e,efficacy_result,unknown,med,In this context it also is unclear how PI4KIIIβ in contraction- The increase in PI4P production at the endosomal membranes is stimulated cardiomyocytes would increase the production of PI4P crucial fo,+0.0,+0.0
0f068cf92d15d122,manufacturing_constraint,unknown,low,"A partial answer to this necessary for the first step in this process, being the budding of GLUT4- question might be provided by the observation that PI4KIIIβ undergoes containing vesicles (Fig.",+0.0,+0.0
2945d6037bdc82f3,method_evaluation,unknown,med,Three members are soluble and the plasma membrane [72].,+0.0,+0.0
e9544a297f40ee3c,method_evaluation,unknown,med,"TGN-localized PI4P production not at or near the plasma membrane, and PITPβ near the Golgi/endosomes, only recruits lipid transfer proteins, but also peripheral membrane which makes the latter protein",+0.0,+0.0
a21e30bf6e06e26f,manufacturing_constraint,unknown,low,This redistribution of PI4KIIIβ to the cyto- ment with the main role of clathrin in general endocytotic processes plasm to gain access to PITPs could be mediated by 14-3-3 when PI4KIIIβ [78].,+0.0,+0.0
b675058207fd3da2,method_evaluation,unknown,med,"Another relevant observation is the plasma membrane [6,79].",+0.0,+0.0
6032f8cb35df0c38,decision_point,unknown,med,ROS subsequently leads to de-phosphorylation (at Ser308) and activation of death- activated protein kinase (DAPK) involving a protein phosphatase-2A (PP2A).,+0.0,+0.0
50e8be898f9211e2,method_evaluation,unknown,med,"From there, GLUT4 can then further continue its gulation of components of this pathway was provided by the observation voyage to the plasma membrane.",+3.0,-1.0
03848c3a6f76e4f9,decision_point,in_vivo,med,"Evaluation of the PKD pathway as target to restore the cardiac Additionally, upregulation of PKD1 in the heart in vivo, i.e., by fatty acid/glucose substrate balance generation of mice with a cardiosp",+6.0,+0.0
30e038d9c18a80fe,manufacturing_constraint,unknown,med,"D in pathological processes and human diseases, Biomolecules 11 (2021) 483.",+0.0,+0.0
ccb87ff5d27141e6,decision_point,in_vivo,med,"James, Glucose transporters and in vivo glucose uptake in as mentioned above.",+3.0,+1.0
ed9179fc67b957bd,method_evaluation,in_vivo,med,"Southworth, Immunogold labeling study of specific proteins that are rate-limiting for initiation of GLUT4 vesicle the distribution of GLUT-1 and GLUT-4 in cardiac tissue following stimulation by buddi",+0.0,+0.0
349083dddd5fa048,manufacturing_constraint,in_vitro,med,"Glatz, Understanding the distinct mammalian cells and function in multiple trafficking processes.",+0.0,+0.0
a4bfb19bf458eb14,method_evaluation,unknown,med,"Bassel-Duby, Rab11 regulates exocytosis of recycling vesicles at the plasma membrane, J.",+0.0,+0.0
7676c37b6905cc1a,toxicity_flag,in_vivo,med,"Luiken, Calcium signaling recruits substrate transporters GLUT4 and CD36 to activating protein kinase D under oxidative stress, Cell Death Differ.",+0.0,+0.0
e3f642d773f09504,toxicity_flag,unknown,med,"induced caspase activation and autophagic cell death, Cell Death Differ.",+0.0,+0.0
43e940bb4d60a2e2,toxicity_flag,unknown,med,"induced autophagy downstream of DAPk, Cell Death Differ.",+0.0,+0.0
a8bdff9418054ff3,decision_point,in_vivo,med,"Cell Reports Report Selective Small Molecule Targeting b -Catenin Function Discovered by In Vivo Chemical Genetic Screen JijunHao,1,2AdaAo,1LiZhou,1ClareK.Murphy,1AudreyY.Frist,1JessicaJ.Keel,1CurtisA",+3.0,+0.0
e89754b0eaa1cce4,decision_point,in_vivo,med,"In a zebrafish-based in vivo is more divergent from others (Figure S4) (Bellipanni et al., screen for small molecules that specifically perturb 2006).",+3.0,+0.0
1ad8710d85813010,efficacy_result,unknown,med,"One of the hits, subsequently NF-kB reporter activity (Figures S1C and S1D), indicating that named windorphen (Wnt inhibitor dorsalizing; WD; Figure 1A), itselectivelytargetedWntsignaling.Thus,WDpertu",+0.0,+0.0
d1abcfb9a7416dd5,efficacy_result,unknown,med,"Interestingly,therewasconsiderable batch-to-batch pax2.1, which demarcates the midhindbrain boundary, and variabilityinWD’sabilitytobothdorsalizeembryosandinhibit krox20,amarkerofrhombomeres3and5atthe",+0.0,+0.0
44ecf19596857d97,efficacy_result,unknown,med,"WDSelectivelyTargetsSome,butNotAll,WntSignals IncanonicalWnt/b-cateninreportercelllineSTF293(Thorne inZebrafishEmbryos et al., 2010; Xu et al., 2004), WD inhibited Wnt3a-inducible ThatWDisaWntinhibito",+2.0,+0.0
9587dc3e93fefaa2,method_evaluation,in_vitro,low,"(D)WDtreatmentdoesnotblockWnt3a-induced b-cateninnucleartranslocationinRKOcells.RKO cellswereimmunostainedforb-catenin(red)and counterstained with DAPI (blue) following 24 hr incubationwithoutWnt3a,wi",+0.0,+0.0
9ca9fca461101438,manufacturing_constraint,unknown,low,from 4 to 6 hpf (Figure 1D) suggested that it disrupted a signalingbyblockingb-cateninphosphorylationandsubsequent patterning process subsequent to the formation of organizer.,+0.0,+0.0
c91fee84dd59460b,efficacy_result,in_vitro,high,"To determine whether WD disrupted ofWDfor72hr,humancarcinomacelllinesnotedtohaveacti- interaction of b-catenin with CBP or p300, we incubated cell vationofWntsignaling,suchashumancoloncancercelllines ",+0.0,-1.0
61d501e1cd05ce85,decision_point,unknown,low,"(legendcontinuedonnextpage) 902 CellReports4,898–904,September12,2013ª2013TheAuthors",+0.0,+0.0
7183191fcdba6b9c,decision_point,in_vivo,med,"Here, we report the identification of a small-molecule Wnt/ b-catenin signal inhibitor, named WD, in a large-scale in vivo ChemicalScreen chemical genetic screen.",+3.0,+0.0
295fd7329043a209,decision_point,in_vivo,low,"transactivationdomainofb-catenin,WDdirectlyandselectively LuciferaseReporterAssays targets p300, disrupting the association of the mammalian ForWnt/b-cateninsignalingassay,STF293cells(HEK293cellsstabl",+0.0,-1.0
a343d1f262f398ec,method_evaluation,in_vivo,low,CellswerelysedinM-PERlysisbuffer(ThermoScientific)supplementedwith Our findings support earlier studies indicating that the two CompleteMiniProteaseInhibitorCocktail(Roche).Celllysatewasincubated zebr,+0.0,+2.0
99ece452b8918ceb,efficacy_result,in_vivo,med,"(D)WesternblotshowingcoimmunoprecipitationofendogenousCBPandb-catenininSW480cellsfollowingincubationwithincreasingconcentrations(5and 30mM)ofWD,inactiveanalogBAS,and10mMICG-001.",+0.0,+0.0
7abe1bb21f6ba618,method_evaluation,in_vivo,low,(E)WesternblotshowingcoimmunoprecipitationoftransfectedHA-taggedp300andb-catenininHEK293cellsfollowingincubationwithincreasingcon- centrations(5and30mM)ofBASandWD.,+0.0,+0.0
42234f63c435c875,manufacturing_constraint,in_vivo,med,"menter-determinedthresholdand,asaconsequence,neurons with low rates are often excluded because, viewed one by INTRODUCTION one, they typically do not yield statistically reliable behavioral correlatio",+0.0,+0.0
2cbfdc7aa39e69de,manufacturing_constraint,in_vivo,med,"A comparison between RUN and novel experience and exploration of the novel environment, SWS both before and after the behavioral performance in the implythatthefiringrateofindividualneuronsisrelativel",+0.0,+2.0
72b7d8cf4ae86b20,efficacy_result,unknown,med,"Spiketransmissionefficacyshowedalargevariabilityacross pairs, with the majority of pairs weakly coupled and a small minority strongly coupled, as quantified by the lognormal-like sriap llec fo rebmuN ",-4.0,+0.0
a0eabbb3046e5610,other,in_vivo,med,"sourceofratevariabilitymaybetheskeweddistributionofmem- braneconductancesacrossneurons(NarayananandJohnston, APreservedMinorityofNeuronsIsActiveinAllBrain 2012).Thelognormal-likedistributionofburstrat",+0.0,+0.0
2a4ee60790b9d182,cost_tradeoff,in_vivo,med,Targeted recordings from fosGFP transgenic mice situationsaresurprisingbutnotexclusive.Ourfindingsthusindi- in vivo showed that neurons that had previously expressed catethatsuchenvironment-inducedcha,+3.0,+0.0
d8bbb41c6edf3deb,efficacy_result,in_vivo,low,The recording sites were staggered to REMperiodswerecross-validatedwithnotestakenbytheexperimenterwhile provideatwo-dimensionalarrangement(20mmverticalseparation).TheEC observingthetaactivityonlineina,+0.0,+2.0
30e5f8af712a949e,decision_point,in_vivo,low,"mean + 3 SD, and the peak of power in the period was greater than the mean+7SD.Resultsweresimilarwhenweusedfivedifferentthresholds BehavioralTesting (mean+7,6,5,4,or3SDforpeakofpower,andmean+3,2.5,2,1",+0.0,+0.0
5397d4bf8fb6906c,decision_point,unknown,low,icant drift over the period of recording were discarded.,+0.0,+0.0
2cfeaedf29d54303,efficacy_result,in_vivo,low,"usingthejitteringmethod,wevisuallyinspectedallcellpairsthatwereidenti- Spatialcoherence(MullerandKubie,1989)wasdefinedasthecorrelation fiedasmonosynapticallyconnectedpairsandexcludedspuriouscellpairs ",+0.0,+0.0
6be3ee3daad9ee68,decision_point,in_vivo,low,"foreachbrainstate.Theexcessofprobabilitiesintheoriginalcross-correlo- Forthelineartrack,spatialrepresentation(ratemap,spatialcoherence,and gramoverthemeanofthesurrogatecross-correlogramintheshort-late",+0.0,+0.0
d32fed2ce1d006b5,decision_point,in_vivo,low,"peakfiringrate,and>0.7spatialcoherenceascriteria(Haftingetal.,2008; Mizusekietal.,2009).Placefieldswithfewerthan50spikesandfieldsthat SUPPLEMENTALINFORMATION included the turning position of the track",+0.0,+2.0
05f67fe969795658,manufacturing_constraint,in_vivo,low,"etal.,2012).Cross-correlationhistogramswerenormalizedbydividingthe spikecountineachbinbythenumberofreferencespikes,yieldingtheprob- Battaglia,F.P.,Sutherland,G.R.,Cowen,S.L.,McNaughton,B.L.,andHarris,",+0.0,+0.0
be2bb80ab1cbbf20,manufacturing_constraint,in_vivo,med,"inaldatasetwasrandomlyandindependentlyjitteredatauniformintervalof Csicsvari,J.,Hirase,H.,Czurko´,A.,Mamiya,A.,andBuzsa´ki,G.(1999).Oscil- [(cid:3)5,+5]mstoformasurrogatedataset.Theprocesswasrepeatedi",+0.0,+0.0
971ea4a5eccaa0b4,decision_point,in_vitro,low,"themaximumandminimumofeachjittersurrogatecross-correlogramacross theinterval[(cid:3)20,+20]ms.Theshort-latencypeakbin(s)intheoriginalcross- Diba,K.,andBuzsa´ki,G.(2008).Hippocampalnetworkdynamicsconst",+0.0,+0.0
3812c5357ed01be2,efficacy_result,unknown,med,"Dragoi,G.,Harris,K.D.,andBuzsa´ki,G.(2003).Placerepresentationwithin quency dependent and responsible for place modulation of interneuron hippocampal networks is modified by long-term potentiation.",+0.0,+0.0
b7fadf6e4d2140bf,decision_point,in_vivo,low,"Firingratesofhippocampalneuronsarepreservedduringsubsequentsleep Olshausen,B.A.,andField,D.J.(1997).Sparsecodingwithanovercomplete episodesand modified bynovelawakeexperience.",+0.0,+2.0
65e88e4282733cf0,manufacturing_constraint,unknown,low,"AdvancesinNeuralInformationProcessingSystems,Volume5,S.J.Hanson, Mankin,E.A.,Sparks,F.T.,Slayyeh,B.,Sutherland,R.J.,Leutgeb,S.,and J.D.",+0.0,+0.0
434a40aa82cf8205,manufacturing_constraint,in_vivo,med,"Ubiquitous Kruppel-like factor (UKLF) Colorectal cancer is involved in various cancer processes, but its effect and detailed molecular mechanism in CRC are not yet fully Proliferation understood.",+3.0,-1.0
f76ab6cb3f10ea71,decision_point,clinical,low,The results showed that UKLF was highly expressed in CRC tissues from clinical patients and its high UKLF expression was related to poor prognosis.,+0.0,+0.0
714cc2003ca84ca0,decision_point,in_vivo,med,The promotion effect of UKLF on tumor growth was further confirmed in vivo.,+3.0,+0.0
82c0ce07e263f0e6,regulatory_risk,unknown,low,"Taken together, these findings elucidated the regulatory mechanism of UKLF and uncovered the importance of the PCBP2/UKLF/SLC39A4 pathway.",+6.0,-1.0
916b5eaaae08fa20,decision_point,unknown,low,"GAPDH was used as Here, UKLF expression was assessed in CRC tissues, subsequently, the an internal control.",+0.0,+0.0
9639fb164aeb26b6,regulatory_risk,unknown,low,Used primers are as follows: UKLF forward 5′- bio-function and regulatory mechanisms of UKLF were investigated.,+3.0,+0.0
1251246a9f8fdf3f,regulatory_risk,in_vivo,med,"For quantification of Western blot results, densitometric study conformed to the ethical guidelines of the 1975 Declaration of analysis of bands was performed with Gel-Pro-Analyzer 4 (Media Cy- Helsin",+2.0,+0.0
2aad1b0e7429b693,method_evaluation,in_vitro,med,"All were incubated with an anti-cleaved caspase-3 antibody (#9579, CST) mediums were supplemented with 10 % fetal bovine serum, and the cells were incubated at 37 ◦C.",+0.0,+2.0
451a5bd5924e6d44,method_evaluation,unknown,med,"After incubation overnight, sections were incubated with goat anti-rabbit IgG-HRP (#31460, Ther- For knockdown, green fluorescent protein (GFP)-tagged plasmids expressing the shRNA of UKLF (shUKLFGFP)",+0.0,+0.0
4a9faa1e98330cca,decision_point,clinical,med,The chi-square test was used to analyze the correlation between UKLF human UKLF or PCBP2 were inserted into PCDNA3.1-EGFP vectors to construct UKLF (OV-UKLFGFP) or PCBP2 (OV-PCBP2GFP) overexpression e,+0.0,+0.0
e75bec97bc4609c2,method_evaluation,unknown,low,"Total RNA solution (KeyGEN, China) was added to the well followed by incubation was extracted using TRIpure (BioTeke, China), and reverse transcribed for 4 h.",+0.0,+0.0
453d0291a0b36023,manufacturing_constraint,unknown,low,Green represents biological process (BP).,+0.0,+0.0
21a85645e7622725,decision_point,clinical,low,The medium was replaced every two days until completion on Clinical parameters Cases UKLF expression level p value the fourteenth day.,+0.0,+0.0
06579b23a0cfb3bf,decision_point,in_vitro,med,"The cells were Differentiation subsequently analyzed with a flow cytometer (NovoCyte, Aceabio, Well 3 0 3 USA).",+0.0,+0.0
36089eb6924d69b9,method_evaluation,unknown,low,"After Poor 4 0 4 p =0.016 incubation with 5 μl AnnexinV-APC and 5 μl PI for 10 min, the samples were analyzed with a flow cytometer.",+0.0,+0.0
f66998b92c4f857b,method_evaluation,unknown,low,complexes were captured by incubation with magnetic beads.,+0.0,+0.0
1265dacb3091be62,decision_point,in_vivo,med,"RNA immunoprecipitation (RIP) For in vivo experiments, 6-week-old male BALB/c nude mice were obtained from Chang Zhou Cavens Laboratory Animal Ltd.",+3.0,+0.0
4012f961c6748a71,decision_point,unknown,low,All independent experiments were repeated >3 times.,+0.0,+0.0
c230e5fe9f08d801,decision_point,unknown,low,Cell lysis was subsequently sonicated to produce 500–1000 bp DNA fragments.,+0.0,+0.0
2181577b9ac1647d,method_evaluation,unknown,low,UKLF expression is upregulated in CRC tissues immunoprecipitated complex was captured via incubation with Protein A/G beads for 2 h.,+0.0,+0.0
